base_obj_Count,base_features_Count,base_persent_Categorial_features,base_class_Count,base_all_percent_of_nans,base_target_type,cat_meta_categCount_min,cat_meta_categCount_max,cat_meta_categCount_mean,cat_meta_entropy_min,cat_meta_entropy_max,cat_meta_entropy_mean,cat_meta_percent_nans_min,cat_meta_percent_nans_max,cat_meta_percent_nans_mean,disc_meta_min_min,disc_meta_min_max,disc_meta_min_mean,disc_meta_max_min,disc_meta_max_max,disc_meta_max_mean,disc_meta_mean_min,disc_meta_mean_max,disc_meta_mean_mean,disc_meta_variation_min,disc_meta_variation_max,disc_meta_variation_mean,disc_meta_skew_min,disc_meta_skew_max,disc_meta_skew_mean,disc_meta_kurtosis_min,disc_meta_kurtosis_max,disc_meta_kurtosis_mean,disc_meta_percent_of_nans_min,disc_meta_percent_of_nans_max,disc_meta_percent_of_nans_mean,model_min,model_max,model_kurtosis,model_variation,RF,SGD,kNN
500,5,0.0,2,0.0,-1000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-2.16,-1.72,-1.84,1.69,2.26,1.84,-0.0,0.0,-0.0,-249749888.0,499499776.0,40868164.0,-0.04,0.08,0.0,-1.2,-0.79,-1.08,0.0,0.0,0.0,-0.12,0.11,-1.16,-6.73,1.0,0.0,0.8421052631578946
3848,5,0.0,2,0.0,-1000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-34.04,-12.04,-23.43,10.87,35.8,23.13,-0.0,0.0,0.0,-1759.15,32477.75,10906.46,-0.13,0.11,0.02,-0.31,0.19,-0.1,0.0,0.0,0.0,-0.01,0.01,-1.4,-5.2,1.0,1.0,1.0
506,13,0.15,2,0.0,-1000,0,471,77.85,0.25,1.9,1.07,0.0,0.0,0.0,0.0,187.0,19.1,0.87,711.0,136.94,0.55,408.24,81.94,0.11,2.38,0.7,-2.88,5.21,0.65,-1.23,36.75,4.27,0.0,0.0,0.0,-0.08,0.17,0.62,2.82,1.0,0.0,0.7906976744186047
250,50,0.0,2,0.0,-1000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-2.26,-1.31,-1.7,1.57,4.41,1.81,-0.0,0.0,0.0,-249499520.0,1.404557385007104e+17,2809114770014208.0,-0.12,1.36,0.07,-1.31,1.69,-1.1,0.0,0.0,0.0,-0.1,0.14,1.49,-21.06,1.0,0.0,0.10256410256410266
50,5,0.0,2,0.0,-1000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,1.0,3448.0,853.2,50.0,5889.0,1556.0,25.5,4675.12,1193.95,0.06,0.57,0.24,-0.26,1.61,0.47,-1.2,4.68,0.61,0.0,0.0,0.0,-0.1,0.36,-0.09,2.85,1.0,0.0,0.14814814814814817
100,3,1.0,2,0.0,-1000,0,50,15.0,0.69,2.3,1.54,0.0,0.0,0.0,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-0.07,0.12,-0.95,-1945674433978050.2,1.0,0.0,0.5
100,50,0.0,2,0.0,-1000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-2.04,-1.47,-1.71,1.42,2.09,1.71,-0.0,0.0,0.0,-4.2174352335673754e+17,1.4936750358213427e+17,-2.3681025888485376e+16,-0.33,0.3,0.02,-1.43,-0.8,-1.16,0.0,0.0,0.0,-0.19,0.09,2.6,-9.01,1.0,0.0,0.0
250,50,0.0,2,0.0,-1000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-2.18,-1.5,-1.74,1.54,2.73,1.75,-0.0,0.0,0.0,-1.404557385007104e+17,inf,inf,-0.23,0.72,0.01,-1.33,-0.26,-1.16,0.0,0.0,0.0,-0.12,0.09,0.18,-73.52,1.0,0.0,0.636363636363636
100,10,0.0,2,0.0,-1000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-2.71,-1.43,-1.84,1.51,2.81,1.98,-0.0,0.0,-0.0,-2.24051263963136e+17,99498744.0,-2.24051263963136e+16,-0.25,1.06,0.16,-1.36,0.63,-0.8,0.0,0.0,0.0,-0.15,0.16,0.49,22.2,0.8333333333333331,0.0,1.0
500,25,0.0,2,0.0,-1000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-2.27,-1.59,-1.79,1.65,3.27,1.8,-0.0,0.0,-0.0,-499499776.0,inf,inf,-0.1,0.85,0.03,-1.28,0.34,-1.11,0.0,0.0,0.0,-0.11,0.11,2.41,-7.15,1.0,0.0,0.6800000000000002
284,10,0.0,2,0.0,-1000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,1.0,347.0,59.0,8.0,59877.0,11546.8,4.34,3077.52,538.54,0.23,2.43,1.21,0.0,8.79,4.55,-1.2,89.21,43.18,0.0,0.0,0.0,-0.04,0.41,4.55,3.78,1.0,0.0,0.282051282051282
60,15,0.0,2,0.0,-1000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,0.8,1441.0,113.02,3.53,9699.0,764.8,3.26,3876.05,291.35,0.04,2.41,0.54,-0.78,5.45,1.05,-0.79,31.76,4.85,0.0,0.0,0.0,-0.07,0.14,-0.56,3.85,1.0,0.0,0.6060606060606061
500,5,0.0,2,0.0,-1000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-1.82,-1.6,-1.7,1.66,1.83,1.75,-0.0,0.0,-0.0,-249749888.0,499499744.0,104062448.0,-0.07,0.15,0.01,-1.31,-1.14,-1.21,0.0,0.0,0.0,-0.03,0.25,-0.85,0.75,1.0,0.0,0.9142857142857143
131,3,0.0,2,0.0,-1000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,0.0,1.0,0.35,12.13,131.0,53.71,2.38,66.0,23.59,0.57,1.18,0.92,0.0,2.72,1.54,-1.2,11.08,4.72,0.0,0.0,0.0,-0.04,0.27,-1.5,0.97,1.0,0.0,1.0
500,7,0.0,2,0.0,-1000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-18.6,4.13,-2.19,4.3,359.0,61.86,0.15,143.37,24.35,0.16,7.69,2.42,-0.84,0.82,-0.12,-1.21,4.58,0.46,0.0,0.0,0.0,-0.06,0.11,-1.13,3.29,1.0,0.0,0.7142857142857154
61,2,0.5,2,0.0,-1000,0,48,20.33,0.52,0.52,0.52,0.0,0.0,0.0,420.0,420.0,420.0,720.0,720.0,720.0,574.75,574.75,574.75,0.11,0.11,0.11,0.05,0.05,0.05,0.02,0.02,0.02,0.0,0.0,0.0,-0.07,0.16,-1.3,2.13,1.0,0.0,1.0
100,25,0.0,2,0.0,-1000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-1.96,-1.57,-1.74,1.51,2.0,1.7,-0.0,0.0,-0.0,-1.120256233916334e+17,99498752.0,-1.0775798067757056e+16,-0.32,0.24,-0.02,-1.3,-0.84,-1.15,0.0,0.0,0.0,-0.25,0.05,2.14,-2.7,1.0,0.0,0.5833333333333334
108,7,0.14,2,0.0,-1000,0,54,36.0,0.69,0.69,0.69,0.0,0.0,0.0,0.0,1.0,0.19,4.02,194.0,38.03,1.2,100.57,18.13,0.58,0.95,0.77,-0.05,2.17,1.2,-1.03,7.96,2.33,0.0,0.0,0.0,-0.05,0.08,0.91,10.26,0.636363636363636,0.0,1.0
93,6,0.33,2,0.0,-1000,0,61,20.67,0.64,1.14,0.89,0.0,0.0,0.0,65.0,7860.0,3026.25,98.0,16320.0,6323.0,82.28,10392.9,4092.48,0.12,0.29,0.18,-0.19,1.0,0.44,-1.18,1.17,-0.08,0.0,0.0,0.0,-0.08,0.3,5.33,4.46,0.8399999999999999,0.0,1.0
50,7,0.14,2,0.0,-1000,0,1,0.98,3.91,3.91,3.91,0.0,0.0,0.0,2.0,790.0,178.84,17.41,1088.0,287.08,16.21,947.94,231.42,0.04,0.83,0.25,-1.11,1.71,0.06,-1.41,5.74,0.94,0.0,0.0,0.0,-0.13,0.14,1.78,-104.41,1.0,0.0,0.8157894736842104
73,5,0.0,2,0.0,-1000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,0.03,1.63,0.64,0.3,15.49,4.2,0.1,6.3,1.91,0.17,0.53,0.37,0.02,1.44,0.46,-0.68,2.25,0.17,0.0,0.0,0.0,-0.07,0.09,-1.73,6.11,0.7027027027027027,0.0,1.0
66,5,0.0,2,0.0,-1000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-308.9,0.7,-154.64,6.7,771.7,190.7,-13.63,147.36,28.98,-5.29,2.31,-1.26,-3.92,2.36,-0.73,3.02,20.86,8.56,0.0,0.0,0.0,0.08,0.14,-1.72,0.2,1.0,0.0,1.0
222,2,0.0,2,0.0,-1000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,1.0,1.7,1.35,5.2,23.0,14.1,3.58,12.3,7.94,0.3,0.64,0.47,-0.59,-0.06,-0.33,-1.68,-1.19,-1.44,0.0,0.0,0.0,-0.39,0.04,-2.0,-1.24,0.6333333333333334,0.0,1.0
500,25,0.0,2,0.0,-1000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-2.43,-1.62,-1.77,1.63,4.32,1.92,-0.0,0.0,0.0,-499499776.0,499499744.0,4241781.5,-0.18,1.56,0.1,-1.31,2.57,-0.96,0.0,0.0,0.0,-0.11,0.17,5.73,13.35,1.0,0.0,0.5833333333333333
1161,16,0.19,2,0.013781223083548665,-1000,0,617,2.9,0.99,7.03,3.89,0.0,0.0,0.0,0.0,1002.0,235.31,178.0,29269.0,2984.31,12.74,3052.05,550.76,0.22,1.53,0.94,0.68,5.81,2.64,0.48,50.69,13.29,0.0,68.0,19.69,-17.64,0.57,391.1,-34.14,1.0,0.0,0.7407407407407409
54,7,0.0,2,0.31746031746031744,-1000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,2.0,96.0,50.0,36.0,139.0,93.0,24.78,123.98,77.13,0.08,0.37,0.18,-1.26,-0.22,-0.86,-0.14,2.42,1.39,0.0,30.0,17.14,-0.22,-0.01,1.47,-1.34,1.0,0.0,1.0
92,5,0.2,2,0.05652173913043478,-1000,0,49,30.67,0.69,0.69,0.69,0.0,0.0,0.0,7.14,32.41,17.03,80.95,85.71,84.16,49.31,64.42,57.53,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,1.0,14.0,6.5,-0.03,0.04,-1.33,7.34,1.0,0.5666666666666668,0.0
205,25,0.4,6,0.011121951219512195,0,0,202,28.87,0.08,2.85,0.97,0.0,0.0,0.0,2.07,5118.0,753.76,3.94,45400.0,3835.41,3.26,13207.13,1447.09,0.03,0.39,0.18,0.06,2.59,0.95,-0.46,5.15,1.35,0.0,41.0,3.8,-0.24,0.29,1.99,24.64,1.0,0.0,0.44927536231884063
400,6,0.0,2,0.0,-1000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,0.0,7.62,4.06,24.56,101.92,63.79,8.57,12.1,10.88,0.27,1.12,0.63,1.73,5.4,3.6,2.99,44.06,21.22,0.0,0.0,0.0,-0.01,0.04,-1.04,1.22,0.0,1.0,0.16666666666666696
147,6,0.67,2,0.0,-1000,0,111,49.0,0.56,0.69,0.62,0.0,0.0,0.0,0.0,37.0,18.5,50.0,67.0,58.5,27.85,56.97,42.41,0.13,0.5,0.31,-0.84,-0.69,-0.76,-0.52,-0.23,-0.38,0.0,0.0,0.0,-0.2,0.02,8.09,-3.91,1.0,0.0,0.545454545454545
39,3,0.33,2,0.0,-1000,0,1,0.98,3.66,3.66,3.66,0.0,0.0,0.0,0.0,4.0,2.0,2552.0,4942.0,3747.0,227.15,231.62,229.38,2.16,3.38,2.77,3.61,5.6,4.6,12.9,30.72,21.81,0.0,0.0,0.0,-0.07,0.1,-1.25,22.44,1.0,0.0,0.6666666666666667
400,7,0.0,2,0.0,-1000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,2.47,4.15,3.78,4.31,4.99,4.57,4.22,4.27,4.24,0.01,0.06,0.03,-1.45,0.29,-0.1,-0.44,7.96,1.18,0.0,0.0,0.0,-0.02,0.03,-0.39,2.41,1.0,0.6666666666666666,0.0
400,7,0.0,2,0.0,-1000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,0.29,14.2,9.03,20.33,98.54,45.61,17.0,20.35,18.13,0.06,0.54,0.25,0.12,2.66,1.0,-0.36,16.21,3.34,0.0,0.0,0.0,-0.02,0.05,0.77,5.58,0.0,1.0,0.4999999999999998
400,7,0.0,2,0.0,-1000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,3.2,4.17,3.9,4.3,4.88,4.53,4.22,4.24,4.23,0.01,0.06,0.02,-0.5,0.13,-0.04,-0.35,1.54,0.28,0.0,0.0,0.0,-0.04,0.03,-1.19,-2.76,0.0,1.0,0.125
400,7,0.0,2,0.0,-1000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,0.29,16.82,10.51,23.86,114.72,51.33,19.39,20.73,19.97,0.06,0.62,0.26,0.49,2.67,1.31,0.47,12.65,4.49,0.0,0.0,0.0,-0.05,0.03,-0.17,16.15,0.0,0.0,1.0
1000,10,0.0,2,0.0,-1000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-2.45,-1.7,-1.82,1.62,2.56,1.81,-0.0,0.0,0.0,-999499904.0,999499904.0,-50203640.0,-0.07,0.04,-0.02,-1.28,-0.74,-1.15,0.0,0.0,0.0,-0.14,0.08,-0.07,-4.73,1.0,0.0,0.588235294117647
250,5,0.0,2,0.0,-1000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-2.34,-1.6,-1.83,1.54,2.76,1.99,-0.0,0.0,0.0,-249499504.0,1.404557385007104e+17,2.809114770014208e+16,-0.13,0.56,0.08,-1.31,-0.51,-1.0,0.0,0.0,0.0,-0.16,0.14,-1.38,-13.34,1.0,0.0,0.9333333333333332
1000,5,0.0,2,0.0,-1000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-2.38,-1.68,-1.94,1.68,3.51,2.19,-0.0,0.0,0.0,-76884608.0,inf,inf,-0.06,0.67,0.13,-1.21,0.21,-0.82,0.0,0.0,0.0,-0.16,0.16,-1.37,-236.86,0.8947368421052633,0.0,1.0
1000,10,0.0,2,0.0,-1000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-2.2,-1.67,-1.83,1.68,3.73,1.98,-0.0,0.0,0.0,-999499904.0,999499904.0,33828676.0,-0.07,0.74,0.1,-1.22,0.24,-1.0,0.0,0.0,0.0,-0.19,0.18,1.07,45.34,1.0,0.0,0.6060606060606061
2001,2,0.0,2,0.0,-1000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,0.58,1.0,0.79,2.36,2001.0,1001.68,2.1,1001.0,501.55,0.08,0.58,0.33,-2.91,0.0,-1.46,-1.2,16.92,7.86,0.0,0.0,0.0,-0.33,0.18,-2.0,-3.61,1.0,0.0,0.2608695652173911
315,13,0.23,2,0.0,-1000,0,273,85.91,0.39,1.09,0.82,0.0,0.0,0.0,0.0,445.2,77.97,36.8,9642.0,2613.0,3.28,2185.6,541.67,0.23,3.75,0.84,0.3,13.76,3.05,-0.88,217.82,29.24,0.0,0.0,0.0,-0.07,0.03,-0.56,-4.91,1.0,0.0,0.8125000000000004
100,5,0.0,2,0.0,-1000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-2.72,-1.23,-1.86,1.43,3.17,2.22,-0.0,0.0,-0.0,-9.957833572142285e+16,33166250.0,-1.991566671478784e+16,-0.29,1.29,0.33,-1.2,0.9,-0.33,0.0,0.0,0.0,-0.07,0.17,-0.72,5.31,1.0,0.0,0.5714285714285713
250,50,0.0,2,0.0,-1000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-2.27,-1.41,-1.74,1.59,3.76,1.84,-0.0,0.0,0.0,-1.872743180009472e+17,inf,inf,-0.16,1.46,0.06,-1.36,2.2,-1.06,0.0,0.0,0.0,-0.13,0.09,1.31,24.6,1.0,0.31999999999999984,0.0
40,2,0.0,2,0.0,-1000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,1.0,30.8,15.9,40.0,54.3,47.15,20.5,43.2,31.85,0.15,0.56,0.36,-0.04,0.0,-0.02,-1.2,-1.06,-1.13,0.0,0.0,0.0,0.18,0.25,-2.0,0.16,1.0,0.0,1.0
132,3,0.33,2,0.0,-1000,0,44,33.0,1.1,1.1,1.1,0.0,0.0,0.0,1.0,9.0,5.0,44.0,345.0,194.5,22.5,84.22,53.36,0.56,0.86,0.71,0.0,1.55,0.77,-1.2,1.89,0.34,0.0,0.0,0.0,-0.19,0.17,-0.78,-33.82,0.9387755102040816,0.0,1.0
100,50,0.0,2,0.0,-1000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-2.0,-1.44,-1.7,1.44,2.87,1.72,-0.0,0.0,-0.0,-2.24051263963136e+17,1.792410111705088e+17,-5218462037180416.0,-0.3,0.69,-0.01,-1.43,-0.0,-1.15,0.0,0.0,0.0,-0.09,0.16,1.03,5.26,1.0,0.0,0.6666666666666669
8641,4,0.25,2,0.0,-1000,0,6553,2880.33,0.55,0.55,0.55,0.0,0.0,0.0,-0.01,0.89,0.29,1.56,166.01,57.13,0.74,50.91,17.85,0.57,0.58,0.58,0.02,0.56,0.26,-1.26,-0.01,-0.79,0.0,0.0,0.0,-0.12,0.32,-0.19,2.47,1.0,0.0,0.9318181818181818
130,3,0.33,2,0.0,-1000,0,1,0.99,4.87,4.87,4.87,0.0,0.0,0.0,0.12,1.0,0.56,1.0,130.0,65.5,0.64,65.5,33.07,0.42,0.57,0.5,-0.35,0.0,-0.17,-1.26,-1.2,-1.23,0.0,0.0,0.0,-0.06,0.14,2.45,15.94,1.0,0.0,0.909090909090909
323,4,0.0,2,0.0,-1000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-52.4,12.5,-29.67,29.48,133.0,67.02,-0.84,80.89,20.31,-36.13,15.02,-12.83,-0.61,0.02,-0.15,-0.92,-0.16,-0.62,0.0,0.0,0.0,-0.12,0.35,-0.83,3.48,1.0,0.0,1.0
500,25,0.0,2,0.0,-1000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-1.88,-1.64,-1.73,1.63,1.8,1.74,-0.0,0.0,-0.0,-499499776.0,inf,inf,-0.14,0.15,0.02,-1.3,-1.03,-1.18,0.0,0.0,0.0,-0.04,0.22,2.21,2.39,1.0,0.0,0.5151515151515154
42,16,0.0,2,0.0,-1000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,0.4,15.2,2.28,3.3,92.9,12.22,1.98,41.83,6.5,0.2,0.56,0.3,-0.4,0.61,-0.03,-1.28,-0.06,-0.68,0.0,0.0,0.0,-0.05,0.14,-0.63,1.94,1.0,0.3214285714285715,0.0
46,4,0.25,2,0.0,-1000,0,26,15.33,0.68,0.68,0.68,0.0,0.0,0.0,1.0,1.0,1.0,3.0,46.0,23.0,1.98,23.5,10.99,0.39,0.68,0.54,0.0,0.55,0.2,-1.29,-0.74,-1.08,0.0,0.0,0.0,-0.14,0.15,-0.32,1.64,1.0,0.0,0.16000000000000003
70,4,0.0,2,0.0,-1000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-2.17,1.0,-1.29,2.47,70.0,19.53,0.03,35.5,8.91,0.57,31.85,18.51,-0.03,0.01,-0.0,-1.2,-0.28,-0.56,0.0,0.0,0.0,0.02,0.07,-0.96,0.42,1.0,0.0,1.0
662,3,0.0,2,0.0,-1000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,2.22,5.31,4.11,20.09,93.38,47.54,9.87,42.49,23.44,0.25,0.35,0.3,-0.38,0.38,0.12,-0.08,0.1,0.02,0.0,0.0,0.0,-0.06,0.05,-1.5,6.52,1.0,0.0,0.857142857142857
100,50,0.0,2,0.0,-1000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-2.01,-1.39,-1.71,1.43,3.45,1.85,-0.0,0.0,-0.0,-1.4058117731555738e+17,1.792410111705088e+17,285543082491904.0,-0.36,1.49,0.1,-1.36,1.92,-1.01,0.0,0.0,0.0,-0.07,0.09,-0.87,13.44,1.0,0.0,0.6666666666666666
250,25,0.0,2,0.0,-1000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-2.36,-1.6,-1.74,1.56,4.3,1.96,-0.0,0.0,0.0,-249499504.0,249499520.0,19622722.0,-0.17,1.38,0.12,-1.32,2.23,-0.95,0.0,0.0,0.0,-0.19,0.07,6.04,-6.83,1.0,0.0,0.30769230769230793
1156,5,0.8,2,0.0,-1000,0,578,110.1,0.69,2.83,1.76,0.0,0.0,0.0,0.0,0.0,0.0,746.3,746.3,746.3,16.94,16.94,16.94,2.62,2.62,2.62,7.18,7.18,7.18,81.52,81.52,81.52,0.0,0.0,0.0,-0.12,0.07,3.46,-11.41,1.0,0.0,0.961038961038961
250,10,0.0,2,0.0,-1000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-2.04,-1.58,-1.73,1.61,2.02,1.75,-0.0,0.0,-0.0,-7.02278649553879e+16,inf,inf,-0.19,0.19,0.01,-1.31,-0.9,-1.18,0.0,0.0,0.0,-0.17,0.05,0.84,-9.01,1.0,0.0,0.37037037037037024
500,10,0.0,2,0.0,-1000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-2.26,-1.56,-1.81,1.62,4.08,2.14,-0.0,0.0,0.0,-166499920.0,499499776.0,74545296.0,-0.15,1.28,0.16,-1.3,1.47,-0.76,0.0,0.0,0.0,-0.12,0.18,0.87,7.22,1.0,0.0,0.7317073170731708
42,10,0.2,2,0.0,-1000,0,5,1.2,3.07,3.74,3.4,0.0,0.0,0.0,0.15,160.0,28.13,45.6,7050000.0,903968.88,13.24,937888.25,118707.03,0.72,2.64,1.3,0.72,5.25,2.11,-0.46,28.57,6.64,0.0,0.0,0.0,-0.07,0.09,-0.76,662.59,1.0,0.5090909090909091,0.0
228,9,0.0,2,0.009746588693957114,-1000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,0.0,1.0,0.22,1.0,954.0,227.22,0.5,331.19,84.19,0.4,1.0,0.63,-0.04,1.15,0.41,-2.0,2.44,0.06,0.0,5.0,2.22,-0.02,0.48,4.07,3.56,1.0,0.0,0.06896551724137936
189,9,0.78,2,0.0,-1000,0,177,47.25,0.24,1.21,0.67,0.0,0.0,0.0,14.0,80.0,47.0,45.0,250.0,147.5,23.24,129.81,76.53,0.23,0.23,0.23,0.72,1.39,1.05,0.57,2.31,1.44,0.0,0.0,0.0,-0.16,0.16,6.79,22.61,1.0,0.0,0.6571428571428569
50,4,0.5,2,0.0,-1000,0,8,1.64,2.15,3.91,3.03,0.0,0.0,0.0,1.0,1234.0,617.5,9.0,2402.0,1205.5,5.16,1779.02,892.09,0.13,0.51,0.32,-0.11,-0.04,-0.08,-1.31,0.35,-0.48,0.0,0.0,0.0,-0.08,0.08,-1.61,-45.61,1.0,0.0,0.7741935483870969
500,10,0.0,2,0.0,-1000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-1.79,-1.68,-1.73,1.63,1.84,1.72,-0.0,0.0,-0.0,-249749888.0,124874944.0,-30366416.0,-0.1,0.05,-0.03,-1.27,-1.09,-1.18,0.0,0.0,0.0,-0.01,0.21,-1.37,1.32,1.0,0.0,0.8260869565217392
130,9,0.33,2,0.03418803418803419,-1000,0,106,39.0,0.48,1.04,0.71,0.0,0.0,0.0,0.0,35.0,6.72,0.61,86.0,29.23,0.22,62.83,15.97,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,1.0,14.0,6.67,-0.14,0.14,3.12,41.1,1.0,0.0,0.3999999999999999
76,6,0.5,2,0.0,-1000,0,58,20.73,0.55,1.31,0.81,0.0,0.0,0.0,1.0,10.0,4.33,38.0,562.0,223.0,19.5,101.63,54.94,0.34,1.28,0.73,-0.74,1.97,0.41,-1.2,3.45,0.69,0.0,0.0,0.0,-0.08,0.24,3.74,6.19,1.0,0.0,0.4324324324324325
88,2,0.0,2,0.0,-1000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,0.37,7.5,3.93,4.03,18.0,11.01,1.96,12.03,7.0,0.32,0.58,0.45,0.26,0.34,0.3,-1.42,-1.27,-1.34,0.0,0.0,0.0,-0.07,0.08,-2.0,16.61,1.0,0.0,0.26315789473684204
559,4,0.25,2,0.0,-1000,0,13,12.7,3.76,3.76,3.76,0.0,0.0,0.0,0.0,22.5,10.83,82.5,2956638.0,985884.81,52.5,26738.42,9034.43,0.36,7.79,2.99,0.0,9.6,3.35,-1.21,104.07,33.93,0.0,0.0,0.0,-0.12,0.01,28.01,-38.68,1.0,0.0,0.978494623655914
2178,3,0.0,2,0.0,-1000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-179.96,0.0,-82.15,78.15,656.0,304.72,7.96,74.36,45.75,1.57,3.84,2.52,-0.86,3.27,0.82,-0.82,10.77,3.05,0.0,0.0,0.0,-0.03,0.02,-1.5,-3.44,1.0,0.0,1.0
559,4,0.25,2,0.0,-1000,0,13,12.7,3.76,3.76,3.76,0.0,0.0,0.0,0.0,22.5,10.5,82.5,2595529.0,865515.19,52.5,23427.97,7930.95,0.36,7.72,2.97,0.0,9.65,3.36,-1.21,105.84,34.52,0.0,0.0,0.0,-0.02,0.11,5.77,14.58,1.0,1.0,1.0
559,4,0.25,2,0.0,-1000,0,13,12.7,3.76,3.76,3.76,0.0,0.0,0.0,0.0,22.5,10.5,82.5,2595529.0,865515.19,52.5,23427.97,7930.95,0.36,7.72,2.97,0.0,9.65,3.36,-1.21,105.84,34.52,0.0,0.0,0.0,-0.13,0.01,34.04,-46.91,1.0,0.0,0.9897959183673469
559,4,0.25,2,0.0,-1000,0,13,12.7,3.76,3.76,3.76,0.0,0.0,0.0,0.0,22.5,10.83,82.5,2956638.0,985884.81,52.5,26738.42,9034.43,0.36,7.79,2.99,0.0,9.6,3.35,-1.21,104.07,33.93,0.0,0.0,0.0,-0.13,0.01,38.8,-151.51,1.0,0.0,1.0
214,9,0.0,6,0.0,0,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,0.0,69.81,9.75,0.51,75.41,14.26,0.06,72.65,11.27,0.0,2.83,0.77,-1.14,6.51,1.64,-0.43,53.39,9.65,0.0,0.0,0.0,-0.67,0.51,0.49,4.06,0.9130434782608695,0.0,1.0
151,5,0.4,2,0.0,-1000,0,128,50.33,0.43,0.49,0.46,0.0,0.0,0.0,1.0,3.0,1.67,25.0,66.0,39.0,8.11,27.87,16.54,0.46,0.86,0.61,-0.01,0.86,0.45,-1.16,-0.38,-0.69,0.0,0.0,0.0,-0.06,0.06,-0.97,-5.46,1.0,0.0,0.4893617021276596
106,58,1.0,2,0.0,-1000,0,54,15.76,0.69,4.66,1.39,0.0,0.0,0.0,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-100000,-0.05,0.04,0.46,1972.81,1.0,0.0,0.9594594594594594
